userName,score,at,content
Pengguna Google,1,2024-08-10 16:44:40,"sudah sering kecewa sama traveloka Reschedule sudsh di nayar dan tidak telat bayar, masih gagal juga dengan alasan Telat bayar kadaluarsa. parah dirugikan berapa kali saya"
Pengguna Google,4,2024-09-13 01:13:50,"Saya pengguna Traveloka Pernah Terlambat bayar cicilan dan sudah lunas,,entah kenapa tiba2 akun paylater saya di nonaktifkan dengan alasan terlambat bayar lebih 90 hari padahal sudah lunas lama"
Pengguna Google,5,2024-08-05 17:24:13,"Saya harap aplikasi ini juga bisa di akses oleh kami yang mengalami keterbatasan dalam penglihatan. Karena, pada waktu pemesanan tiket, pembaca layar hp kami tidak dapat membacanya."
Pengguna Google,1,2024-08-20 23:36:39,"Aplikasi SAMPAH, TEMAN SAYA BARUSAN KENA HACK, traveloka paylaternya dj pakai oleh orang yg tidak dikenal dengan nilai 4Juta rupiah lebih, dan dia sudah lapor ke pihak traveloka, tp pihak traveloka berdalih, bilangnya sistem keamanan tidak terdapat gangguan, SAMPAH💩💩💩💩 data jadi rusak karna aplikasih SAMPAH INI 💩💩💩🤭"
Pengguna Google,1,2024-08-18 16:40:44,"Tolong untuk palu-makassar kalau memang tidak ada penerbangan hari minggu sore jangan lagi disediakan di aplikasi, sy pesan tiket palu Makassar sore 16.35, ternyata sudah lama tidak ada penerbangan sore, mana tidak ada pemberitahuannya, cari untung tp merugikan orang lain👎👎"
Pengguna Google,1,2024-08-17 19:27:32,"Parah banget pihak traveloka. Tiba2 saya dapat telpon ada tagihan paylater traveloka padahal saya ga pake. Saya cek di riwayat transaksi ternyata ada yang pake buat beli tiket pesawat. Udah komplain ke cs nya tapi pihak traveloka tidak mau tanggung jawab, dan tagihan tetap dibebankan kepada pemilik akun. Saya benar2 dirugikan. Mending pikir2 lagi buat yang mau pake app ini"
Pengguna Google,1,2024-09-08 23:56:08,"customer care payah, dibandingkan dengan aplikasi lain, misal klook, sekali pembatalan dan konfirmasi dari pihak penyedia proses refund langsung dijalankan. Ini sudah diminta menunggu 1x24 jam, besoknya diminta menunggu lagi, sampai besok besoknya lagi saja disuruh menunggu 1x24 jam, itu juga kalo ditanya. Customer care sekedar yang penting menjawab saja, ditindaklanjuti ya belakangan"
Pengguna Google,1,2024-07-23 19:12:12,"Mau Refund gak bisa , ditungguin form refund dari Cs gak di email email . 2 hari gak ada balesan malah dibalesnya nggak di respon dari anda terus gak bisa refund lagi jadinya aneh bener mantapppp pokoknya ..."
Pengguna Google,1,2024-08-17 20:25:49,Dapat diskon sih iya tapi pihak hotel nya ngasih kamar yg dibawah standar dari harga diskon pantesan diskon Kacau traveloka nggak bisa dipercaya lagi.. Tidak sesuai pesanan yg di apliakasi
Pengguna Google,1,2024-08-02 07:20:21,"Pada saat update versi yg terbaru , deskripsi gambar / foto kamar tidak terlihat hanya loading saja , ini sangat buruk menurut saya"
Pengguna Google,2,2024-07-26 14:19:12,Sangat sering ada bug di pemilihan jumlah penumpang. Tidak bisa di geser sama sekali bagian tsb.
Pengguna Google,1,2024-09-02 10:26:11,Untuk pemesanan tiket bioskop sangat membingungkan dan tidak jelas. Saran saya kalo gak bisa di pakai hapus saja untuk pilihan bioskop nya.
Pengguna Google,1,2024-07-28 13:14:12,"Kecewa karena udah pesan room udah dibayar lunas tapi ketika dateng ke tempat room sudah penuh padahal sudah pesan dr 2 hari sebelumnya, mau refund juga ga bisa krn di fiturnya gaada untuk refund dan jadinya rugi dr pihak hotel pun tidak ada tanggungjawab"
Pengguna Google,1,2024-07-29 19:52:46,"Saya mau mengajukan refund karena tiket terpesan 2x ini gimana? Di email sama di aplikasì ga sama, di email berhasil di aplikasi ditolak , hubungi customer service kemana? Isi nya bot , gw butuh manusia woi"
Pengguna Google,5,2024-08-13 21:44:41,Sangaat membantu.mudah digunakan.hanya saja paylaternya masih terbatas digunakan utk ofline di kota saya.semoga kedepan nya virtual account diaktifkan lg sprti dulu.sukses selalu traveloka
Pengguna Google,1,2024-07-30 11:11:25,Sangat buruk Yesel saya pesen tiket di sini tidak sesuai sama jattuawal nya Selalu di rubah setiap mensen Mana dapet informasi nya Selalu terlambat tidak sehari sblm ke berakatan 5jam lagi mau berakat baru di kasi informasi Mana saya udah pesen mobil udah bayar dan tidak bisa di reskejul lagi Buang² waktu dan uang saya Saya kecewa pesen tiket di sini
Pengguna Google,1,2024-09-05 06:47:20,Harga rute tidak masuk akal.. Harus transit.. Mksr Ternate.. Harus transit manado dlu.. Kecewa.. Penerbangan kacau..
Pengguna Google,5,2024-09-01 06:11:31,Aplikasi paling mudah digunakan sejauh ini. Sangat membantu sekali setiap akomodasi. Sudah menggunakan aplikasi ini dari tahun 2015. Thank you Traveloka
Pengguna Google,5,2024-08-14 05:43:11,"Penggunaan aplikasi memudahkan penggunanya, misinya gampang jadi mudah dapat cuannya, cari lokernya pun gampang tinggal cari sesuai yang kita mau"
Pengguna Google,1,2024-06-06 04:05:46,"Tidak bisa scroll saat menambah jumlah penumpang tiket pesawat. Hanya bisa diisi 1 penumpang dewasa saja. Sudah di update, uninstall - install, tidak juga bisa tambah penumpang. Selamat ya Traveloka, sudah memberi jalan rejeki cuma2 ke pesaingnya. Mantap 👍👍 Edit : tanggapan dari developer, ada tanda plus untuk tambah penumpang. Tapi ternyata tidak ada tanda plusnya."
Pengguna Google,2,2024-10-07 20:43:07,"Proses ticketnya lambat ,lelet, kalau butuh cepat pindah ke aplikasi sebelah aja ,lambat.."
Pengguna Google,2,2024-10-01 20:49:19,"Bayar pakai VA harus dg bank yg sama dan gak bisa lewat BI Fast, susah untuk payment di jama online SPT ini."
Pengguna Google,5,2024-09-29 00:24:25,"Kenapa di aplikasi traveloka saya selalu Penerbangan tidak tersedia saya ganti tanggal berikut nya gitu juga, begitu seterusnya"
Pengguna Google,1,2024-09-29 14:03:27,kecewa dgn paylater nya pembayaran lancar tiba² limitnya di bekukan sampe ga bisa pake
Pengguna Google,2,2024-10-07 16:52:04,"Sy sdh punya akun knp gabisa login? Udh ada 1bln .. Whyy?? Udh di update, udh di unistal, instal ulang ttp gak bisa -_-"
Pengguna Google,5,2024-10-06 05:15:27,"mudah , cepat dan sangat membantu saya, bila ada perubahan schedule pernerbangan."
Pengguna Google,1,2024-10-05 08:52:42,Selama ini ga ada promo lagi buat domestik. Parah bos Harga 1 menit berubah ga masuk akal. Ga jelas aplikasi traveloka ini. Ganti sebelah aja.
Pengguna Google,3,2024-09-28 17:32:08,"Hampir tiap buka App ini selalu harus update, kayak h tiap bulan tu harus update app kenapa y?"
Pengguna Google,1,2024-10-08 15:26:00,"Gak rekomendasi nih apk, mau batalkan atau refund karena ada musibah aja di persulit"
Pengguna Google,5,2024-10-07 12:07:00,"Aplikasi yang gampang digunakan, proses cepat & mudah serta banyak pilihan metode pembayaran."
Pengguna Google,1,2024-10-10 17:48:51,Saya buka mau pesan tiket udah seharian coba selalu penerbangan tidak tersedia hufff Buruk sekali
Pengguna Google,1,2024-10-12 14:25:33,"pas beli tiket dan pas cekin beda jam penerbangannya,giliran mnta di revound malah ngk di terima"
Pengguna Google,5,2024-10-05 11:36:39,"Saya baru pertama kalinya mengunakan Traveloka tapi hasil nya memuaskan, semoga Nex tanpa ada kendala."
Pengguna Google,1,2024-10-06 06:03:20,Hallo.. kok ndak bisa di buka . Server eror. Tidak ada koneksi internet.. padahal ada wifi
Pengguna Google,5,2024-10-12 21:16:25,selalu pake traveloka untuk jalan jalan kemana saja. gampang dan gak ribet
Pengguna Google,2,2024-10-02 18:55:41,Aplikasinya suka ngelag padahal jaringan nya 4G(buka apk yg lain lancar)
Pengguna Google,1,2024-07-06 09:29:34,"Saya suka heran sama algoritma harga di traveloka, banyak sekali menampilkan harga murah, ending nya saat mau di check out harga berlipat mahalnya. Belum lagi kalau mau bayar dengan paylater, nambah ga jelas hitungan nya. Sebagai pengguna traveloka dari dulu, saya sangat kecewa."
Pengguna Google,1,2024-06-07 17:41:04,"Aplikasi sampah!!!!! Gw salah pencet tanggal pada pesanan hotel . Dn sudah ajui pindah tanggal tapi malah gak bisa, padahal sudah disetujui pihak hotel, alasanny reservasi bersifat non reschedule, oi fungsi aplikasi sampah ini ap??? Bukanny untuk membantu, gw udh nunggu lama"" masih gak bisa. Mana CS nya lambat respon!!!!!!!, BINTANG 1 DAN TERAKHIR PAKE APLIKASI SAMPAH INI!!! BYE!!!!"
Pengguna Google,1,2024-05-05 18:25:54,"saya sudah pake beberapa tahun dan naik level trus.. info dr aplikasi harus sering pake agar naik level dan limit, tp bulan ini saya turun level 2x dalam sebulan, bahkan parahnya lagi sampe limit jd 0. padahal saya tidak pernah telat bayar traveloka paylaternya apalagi menunggak.. sampe saat ini balasan dr traveloka ""pada dasarnya tim analis kami memiliki kriteria penentuan limit paylater"".. klo traveloka masih spt ini mending traveloka & paylaternya di nonaktifkan saja..."
Pengguna Google,1,2024-08-08 07:42:25,"KECEWA. Ada perubahan jadwal tapi jam keberangkatan di aplikasi tidak berubah, ketahuannya setelah web check in"
Pengguna Google,1,2024-06-16 11:16:52,"Sdh lama pkai app ini, cm merasa terganggu dgn proses cek in pada super air jet, krn pemilihan kursi dilakukan otomatis oleh sistem tanpa konfirmasi terlebih dahulu. Sangat berbeda dgn web maskapai yg sangat membantu krn bisa memilih nomor seat dan dikonfirmasi ulang tentang pilihan yg diambil."
Pengguna Google,1,2024-07-12 19:55:49,"Percuma ga bisa di pake paylaterny, tiba"" di nonaktifkan, padahal ga pernah telat bayar tagihannya... Di nonaktifkan di bilang ada yg mencurigakan, di kirimin data yg bener malah ditolak.. selesai abis tagihan ini pasti saya uninstall apps nya.. ganti yg lain aja kalo blm di aktifin lg, susah kalo mau pergi"" untuk urusan kerja sering keluar kota.."
Pengguna Google,1,2024-04-30 11:47:05,"Aplikasi nya makin Aneh, sudah pakai bertahun2 record pembayaran tidak pernah terlambat. Jatuh Tempo masih 4hari lagi sudah telp2 pembayaran jatuh tempo padahal masih 4hari. Takut banget ngga di bayar, tidak recommen aplikasi. Makin sini makin Alay aplikasi Semoga petinggi Traveloka baca komentar saya."
Pengguna Google,5,2024-08-30 10:56:43,"Aplikasi yg sangat bagus, saya sudah 3 tahun memakai traveloka dan alhamdulillah selalu baik setiap pemesanan tiket tidak ada kendala sama sekali"
Pengguna Google,1,2024-08-11 01:30:28,"masa sudah pesan tiket, tidak terdaftar ke pihak trevel nya. minta di evaluasi dengan kinerja dan web nya terimakasih."
Pengguna Google,2,2024-07-24 09:37:34,"Aplikasi cukup interaktif, layanan pembayaran jg lumayan mudah, namun ada kendala utk pembayaran di tempat.. Sangat ribet hrs menampilkan kartu kredit dll, kdg gak bisa Terupload gagal trus. Harga hotel terlalu mahal trutama pada saat liburan jauh dak msuk akal dg fasilitas hotel yg kdg ala kadarnya. Kadang bed g sesuai dg kondisi. Di etalase size king 200*200 ternyata sampai di hotel size 160*200. Dan kurang nya promo voucher/ diskon2 pdahal saya seringkali pesan d Trvlk bertahun2 gt2 aja."
Pengguna Google,1,2024-07-17 04:01:46,"Kecewa dengan aplikasi ini. Tanggal 2 juli kemarin sy pesan penginapan lewat aplikasi ini di daerah mojokerto. Sy sudah melunasi pembayaran saya sebelum ke lokasi. Sampai di lokasi ternyata pihak penginapan mengaku tidak bekerjasama dengan traveloka. Saya akhirnya harus cari penginapan lain secara manual, padahal pikir saya capek capek dari jogja sy bisa langsung istirahat. Karena pesanan sy bodong, sy pun mengajukan refund saat itu juga. Tapi sampai dengan 17 juli uang sy belum cair."
Pengguna Google,1,2024-07-21 05:53:14,"Buruk sekali.. saya booking hotel ternyata hotelnya sudah full booked.. chat admin travelokanya pake live chat boro2 live chat balesnya seabad.. ini aplikasi bagus tapi makin hari makin buruk saya lihat.. tolong ya pelayanannya, refund uang saya secepatnya..!!!"
Pengguna Google,1,2024-07-19 03:58:29,"Kecewa banget sama apk ini, saya lagi diluar kota dan tiba tiba hp saya hilang, saya baru beli hp dan coba login akun saya untuk membeli tiket pulang pakai paylater tetapi tidak bisa, (sementara tidak tersedia karna alasan keamanan), gajelas lama lama ni apk"
Pengguna Google,1,2024-10-05 10:09:22,Tidak rekomendasi karna harga tiket pas di pesan berubah rubah 👎👎
Pengguna Google,2,2024-08-07 08:03:22,"Kalau bisa kebijakan paylater benar-benar 30 hari , jangan semua ditagih ditanggal 12 , bagaimana nanti jika pengajuan tgl 10 dan dateline hanya 2 hari. Mohon perbaiki Terima kasih"
Pengguna Google,5,2024-10-12 11:56:50,Sy baru mengguakan aplikasi ini Sangat membantu pada saat ke pepet pesan hotel dan sangan murah pertahankan traveloka hotel
Pengguna Google,5,2024-09-25 19:11:28,"Saya melakukan pembelian tiket pesawat sudah terpesan dan terbayar tiba"" ganti akun terus pesanan tidak ada...itu bagaimana min solusi nya?"
Pengguna Google,5,2024-09-26 19:33:16,"Traveloka memudahkan perjalanan tugas kantor saya, bukti pembayaran juga bisa lgsung didownload. Keren sih 👍👍👍"
Pengguna Google,1,2024-10-06 10:07:11,Pernah beli tiket bus tapi jam berangkatnya di undur karena tidak memenuhi penumpang dan uangku hangus mending langsung ke terminal aja
Pengguna Google,1,2024-07-29 15:41:25,"Semakin ke sini semakin kesana , paylater jarang di pakai level turun , sering di pakai level turun , lalu penggunaan pay later nya harus gmna supaya naik terus levelnya , pdhl selalu on time bayar paylater nya"
Pengguna Google,1,2024-09-17 21:21:02,Ketika ada problem ga bisa menyelesaikan ending nya voucher sudah kepake.. padahal ga di kasih tau ke siapapun .. parah parah
Pengguna Google,1,2024-09-14 00:29:58,Kenapa waktu saya cek hrga tiket pesawat. Antara sekali jalan sama pulang pergi ko jatuh harganya sama aja 12.××××××
Pengguna Google,1,2024-09-14 10:55:23,"Update kok tiap hari, baru kemarin update ini udah minta update lg, udah gitu malah aplikasinya error"
Pengguna Google,4,2024-09-17 19:54:40,masih banyak biaya tambahan2 yang saya rasa kurang berpihak untuk kriteria menengah kebawah
Pengguna Google,1,2024-09-14 14:49:54,Traveloka banyak penipuan!!!! Gak bisa cek in di hotel yg sudah di pesan!!!
Pengguna Google,5,2024-09-22 06:51:06,Sangat kompetitif harganya dan proses pemesanan mudah. Terimakasih.
Pengguna Google,1,2024-09-24 20:56:41,Jangan check in Boarding Pass lewat Applikasi Traveloka karena ga bisa pilih tempat duduk..
Pengguna Google,1,2024-09-14 15:33:32,"Okey habis pembaruan aplikasi ini jd eror terus , saya jd kesulitan untuk mencari akomodasi"
Pengguna Google,2,2024-09-14 21:52:11,Gajelas tiba-tiba turun level langsung ke 2 padahal ga pernah telat paylater dipake terus padahal
Pengguna Google,3,2024-09-19 16:09:42,"Masih ngebug waktu hubungkan akun gopay, gak ada perubahan saat login nya"
Pengguna Google,1,2024-09-18 20:40:18,"Aplikasi anjng,cancel tiket kereta api ,potongan 25% sampe 1jt lebih ruginya potongan,mana gak langsung refund tp nunggu sebulan ,biadwp rugi besar"
Pengguna Google,4,2024-09-24 21:28:26,"Sangat puas hati , kekurangannya hanya tidak semua boking tiket dapat poin saja, saya sudah banyak beli tiket di treveloka, tapi, tak semua dapat poin ?"
Pengguna Google,3,2024-09-13 18:25:38,Mau narik sisa saldo tapi ga bisa di tarik.malah suruh download lg aplikasi uangku setelah di dowmload pun msh tdk bisa malah d suruh masukin data2 rekening+selfi ktp udh kayak pinjol aja serem bgt 🙈
Pengguna Google,5,2024-10-07 20:20:27,Sangat membantu untuk saya beli tiket Tapi kenapa sekarang anak bayi usia 1 thn kena harga dewasa
Pengguna Google,1,2024-07-21 07:32:51,Saya customer lama Traveloka. Belakangan Traveloka tidak sebagus dulu. Tidak ada jaminan kepastian jadwal jika maskapai mengubah jadwal keberangkatan. Dana refund pun tidak 100%. Berbeda dgn aplikasi lain yg memberi jaminan dan dana kembali 100% dlm keadaan apapun. Sungguh mengecewakan. Sudah 2 kali kejadian jika saya membeli tiket melalui aplikasi Traveloka.
Pengguna Google,1,2024-09-06 00:05:31,"Aplikasi ga mutu, ga solutif.. pantas saja beberapa temen saya yg kerja di beberapa baNdara bilang jgn pake traveloka, tp sy masih keras kepala akhirnya sy meraSakan kerugian yg ditimbulkan oleh traveloka kpd sy, refund dipersulit, booking ini itu dipersulit, beda sama t#######.###m refund ga sampe 1x24 jam udh slesai di proses kl disini duit org ditahan kyak kita berhutang sma pihak ini 👎🏼👎🏼"
Pengguna Google,1,2024-09-01 17:22:52,"Sistem tidak jelas, pilihan nya sudah jelas tapi setelah pembayaran tidak sesuai pilihan.. buat apa ada pilihan kalo tidak jelas begini"
Pengguna Google,1,2024-08-06 02:10:43,Sering muncul tulisan Traveloka tidak menanggapi silahkan keluar ato nunggu...aplikasi kok gak bisa dibuka review hotel nya
Pengguna Google,2,2024-08-28 14:41:27,"Maaf, sudah lama gak pernah beli voucher di aplikasi ini karena mahal ++ pajak 21% dan sangat jarang ada diskon. Terima kasih"
Pengguna Google,4,2024-08-04 10:05:33,"Pak Bu, kalo dari maskapai ada perubahan schedule, kenapa di travelokanya tidak di infokan juga. Kenapa?? Tidak memberikan info yg sama, atau hanya melayani pembelian saja?"
Pengguna Google,1,2024-08-10 12:06:53,Sekarang aplikaainya jelek sekali. Dulu kita bisa pesan tiket buat orang lain pake akun kita. Sekarang malah gk bisa..
